Province,Date,total_vaccines_distributed,total_boosters_1,total_vaccinated,total_vaccinations
ON,2021-07-20,22445271,0,8042242,18338512
ON,2021-07-21,22445271,0,8165247,18479003
ON,2021-07-22,22445271,0,8272485,18604169
ON,2021-07-23,22445271,0,8375133,18724400
ON,2021-07-24,22445271,0,8480761,18848661
ON,2021-07-25,22445271,0,8569752,18952473
ON,2021-07-26,22468671,0,8625932,19018393
ON,2021-07-27,23535711,0,8702111,19110428
ON,2021-07-28,23535711,0,8779459,19204544
ON,2021-07-29,24010125,0,8851757,19293701
ON,2021-07-30,24010125,0,8919362,19377608
ON,2021-07-31,24010125,0,8985638,19459198
ON,2021-08-01,24010125,0,9035335,19519781
ON,2021-08-02,24010125,0,9069572,19560902
ON,2021-08-03,24045831,0,9095394,19591917
ON,2021-08-04,24045831,0,9143402,19652011
ON,2021-08-05,24045831,0,9189535,19710224
ON,2021-08-06,24045831,0,9231765,19764199
ON,2021-08-07,24045831,0,9280698,19825240
ON,2021-08-08,24045831,0,9318953,19872210
ON,2021-08-09,24045831,0,9343260,19902159
ON,2021-08-10,25700121,0,9381122,19950437
ON,2021-08-11,25700121,0,9418632,19998744
ON,2021-08-12,26173971,0,9456663,20047911
ON,2021-08-13,26173971,0,9493726,20096593
ON,2021-08-14,26173971,0,9532105,20146936
ON,2021-08-15,26173971,0,9563420,20187843
ON,2021-08-16,26173971,0,9583506,20213876
ON,2021-08-17,26173971,0,9612865,20254502
ON,2021-08-18,26173971,0,9641986,20295518
ON,2021-08-19,26173971,0,9670921,20341063
ON,2021-08-20,26173971,0,9700285,20386811
ON,2021-08-21,26173971,0,9731926,20433440
ON,2021-08-22,26173971,0,9754737,20466975
ON,2021-08-23,26173971,0,9770389,20489564
ON,2021-08-24,26173971,0,9793814,20526219
ON,2021-08-25,26173971,0,9819677,20566473
ON,2021-08-26,26173971,0,9844659,20605405
ON,2021-08-27,26173971,0,9867920,20641600
ON,2021-08-28,26173971,0,9892465,20679316
ON,2021-08-29,26173971,0,9911914,20709011
ON,2021-08-30,26173971,0,9923606,20726778
ON,2021-08-31,26173971,0,9942834,20757954
ON,2021-09-01,26173971,0,9964336,20792657
ON,2021-09-02,26173971,0,9983796,20827809
ON,2021-09-03,26174971,0,10006367,20871664
ON,2021-09-04,26174971,0,10031003,20917550
ON,2021-09-05,26174971,0,10049092,20950000
ON,2021-09-06,26174971,0,10060774,20971325
ON,2021-09-07,26174971,0,10068507,20985716
ON,2021-09-08,26174971,0,10089234,21023890
ON,2021-09-09,26174971,0,10109582,21062281
ON,2021-09-10,26174971,0,10128949,21098125
ON,2021-09-11,26174971,0,10152637,21138345
ON,2021-09-12,26174971,0,10170086,21167527
ON,2021-09-13,26174971,0,10179312,21183369
ON,2021-09-14,26174971,0,10195431,21212026
ON,2021-09-15,26174971,0,10215951,21247717
ON,2021-09-16,26174971,0,10236143,21283180
ON,2021-09-17,26174971,0,10256563,21318465
ON,2021-09-18,26174971,0,10280570,21357675
ON,2021-09-19,26174971,0,10299445,21387650
ON,2021-09-20,26174971,0,10309713,21404362
ON,2021-09-21,26174971,0,10327192,21434434
ON,2021-09-22,26174971,0,10351311,21475030
ON,2021-09-23,26174971,0,10378380,21519784
ON,2021-09-24,26174971,0,10406874,21566334
ON,2021-09-25,26174971,0,10437551,21614205
ON,2021-09-26,26174971,0,10461784,21651850
ON,2021-09-27,26174971,0,10474837,21672304
ON,2021-09-28,26174971,0,10493722,21704159
ON,2021-09-29,26174971,0,10517103,21742456
ON,2021-09-30,26174971,0,10540179,21780009
ON,2021-10-01,26174971,0,10558963,21809713
ON,2021-10-02,26174971,0,10583567,21847046
ON,2021-10-03,26174971,0,10599457,21870930
ON,2021-10-04,26174971,0,10612380,21890185
ON,2021-10-05,26174971,0,10629132,21916657
ON,2021-10-06,26174971,0,10649353,21948953
ON,2021-10-07,26174971,0,10665079,21974193
ON,2021-10-08,26174971,0,10684356,22004768
ON,2021-10-09,26174971,0,10707708,22042483
ON,2021-10-10,26174971,0,10726674,22071730
ON,2021-10-11,26174971,0,10734563,22083943
ON,2021-10-12,26174971,0,10738052,22089455
ON,2021-10-13,26174971,0,10756935,22119312
ON,2021-10-14,26174971,0,10775345,22148068
ON,2021-10-15,26174971,0,10794769,22177830
ON,2021-10-16,26174971,0,10815108,22208199
ON,2021-10-17,26174971,0,10830407,22231210
ON,2021-10-18,26174971,0,10838750,22243609
ON,2021-10-19,26174971,0,10852509,22264919
ON,2021-10-20,26174971,0,10868680,22290203
ON,2021-10-21,25775971,0,10883221,22312892
ON,2021-10-22,25775971,0,10900029,22338662
ON,2021-10-23,25775971,0,10918231,22365905
ON,2021-10-24,25775971,0,10931045,22385190
ON,2021-10-25,25775971,0,10937705,22394887
ON,2021-10-26,25775971,0,10949674,22413315
ON,2021-10-27,25775971,0,10964047,22435076
ON,2021-10-28,25775971,0,10977572,22455484
ON,2021-10-29,25775971,0,10991730,22476654
ON,2021-10-30,25775971,0,11007022,22498977
ON,2021-10-31,25775971,0,11017767,22514717
ON,2021-11-01,25775971,0,11022859,22522144
ON,2021-11-02,25775971,0,11031522,22535918
ON,2021-11-03,25775971,0,11042298,22552851
ON,2021-11-04,25775971,0,11053036,22569439
ON,2021-11-05,25775971,0,11063495,22585340
ON,2021-11-06,25775971,0,11069363,22594149
ON,2021-11-07,25775971,0,11078003,22606903
ON,2021-11-08,25775971,0,11089632,22623960
ON,2021-11-09,25775971,0,11098007,22637009
ON,2021-11-10,25775971,0,11107758,22652266
ON,2021-11-11,25775971,0,11117999,22668228
ON,2021-11-12,25775971,0,11126663,22681696
PE,2020-01-25,0,0,0,0
PE,2020-01-26,0,0,0,0
PE,2020-01-27,0,0,0,0
PE,2020-01-28,0,0,0,0
PE,2020-01-29,0,0,0,0
PE,2020-01-30,0,0,0,0
PE,2020-01-31,0,0,0,0
PE,2020-02-01,0,0,0,0
PE,2020-02-02,0,0,0,0
PE,2020-02-03,0,0,0,0
PE,2020-02-04,0,0,0,0
PE,2020-02-05,0,0,0,0
PE,2020-02-06,0,0,0,0
PE,2020-02-07,0,0,0,0
PE,2020-02-08,0,0,0,0
PE,2020-02-09,0,0,0,0
PE,2020-02-10,0,0,0,0
PE,2020-02-11,0,0,0,0
PE,2020-02-12,0,0,0,0
PE,2020-02-13,0,0,0,0
PE,2020-02-14,0,0,0,0
PE,2020-02-15,0,0,0,0
PE,2020-02-16,0,0,0,0
PE,2020-02-17,0,0,0,0
PE,2020-02-18,0,0,0,0
PE,2020-02-19,0,0,0,0
PE,2020-02-20,0,0,0,0
PE,2020-02-21,0,0,0,0
PE,2020-02-22,0,0,0,0
PE,2020-02-23,0,0,0,0
PE,2020-02-24,0,0,0,0
PE,2020-02-25,0,0,0,0
PE,2020-02-26,0,0,0,0
PE,2020-02-27,0,0,0,0
PE,2020-02-28,0,0,0,0
PE,2020-02-29,0,0,0,0
PE,2020-03-01,0,0,0,0
PE,2020-03-02,0,0,0,0
PE,2020-03-03,0,0,0,0
PE,2020-03-04,0,0,0,0
PE,2020-03-05,0,0,0,0
PE,2020-03-06,0,0,0,0
PE,2020-03-07,0,0,0,0
PE,2020-03-08,0,0,0,0
PE,2020-03-09,0,0,0,0
PE,2020-03-10,0,0,0,0
PE,2020-03-11,0,0,0,0
PE,2020-03-12,0,0,0,0
PE,2020-03-13,0,0,0,0
PE,2020-03-14,0,0,0,0
PE,2020-03-15,0,0,0,0
PE,2020-03-16,0,0,0,0
PE,2020-03-17,0,0,0,0
PE,2020-03-18,0,0,0,0
PE,2020-03-19,0,0,0,0
PE,2020-03-20,0,0,0,0
PE,2020-03-21,0,0,0,0
PE,2020-03-22,0,0,0,0
PE,2020-03-23,0,0,0,0
PE,2020-03-24,0,0,0,0
PE,2020-03-25,0,0,0,0
PE,2020-03-26,0,0,0,0
PE,2020-03-27,0,0,0,0
PE,2020-03-28,0,0,0,0
PE,2020-03-29,0,0,0,0
PE,2020-03-30,0,0,0,0
PE,2020-03-31,0,0,0,0
PE,2020-04-01,0,0,0,0
PE,2020-04-02,0,0,0,0
PE,2020-04-03,0,0,0,0
PE,2020-04-04,0,0,0,0
PE,2020-04-05,0,0,0,0
PE,2020-04-06,0,0,0,0
PE,2020-04-07,0,0,0,0
PE,2020-04-08,0,0,0,0
PE,2020-04-09,0,0,0,0
PE,2020-04-10,0,0,0,0
PE,2020-04-11,0,0,0,0
PE,2020-04-12,0,0,0,0
PE,2020-04-13,0,0,0,0
PE,2020-04-14,0,0,0,0
PE,2020-04-15,0,0,0,0
PE,2020-04-16,0,0,0,0
PE,2020-04-17,0,0,0,0
PE,2020-04-18,0,0,0,0
PE,2020-04-19,0,0,0,0
PE,2020-04-20,0,0,0,0
PE,2020-04-21,0,0,0,0
PE,2020-04-22,0,0,0,0
PE,2020-04-23,0,0,0,0
PE,2020-04-24,0,0,0,0
PE,2020-04-25,0,0,0,0
PE,2020-04-26,0,0,0,0
PE,2020-04-27,0,0,0,0
PE,2020-04-28,0,0,0,0
PE,2020-04-29,0,0,0,0
PE,2020-04-30,0,0,0,0
PE,2020-05-01,0,0,0,0
PE,2020-05-02,0,0,0,0
PE,2020-05-03,0,0,0,0
PE,2020-05-04,0,0,0,0
PE,2020-05-05,0,0,0,0
PE,2020-05-06,0,0,0,0
PE,2020-05-07,0,0,0,0
PE,2020-05-08,0,0,0,0
PE,2020-05-09,0,0,0,0
PE,2020-05-10,0,0,0,0
PE,2020-05-11,0,0,0,0
PE,2020-05-12,0,0,0,0
PE,2020-05-13,0,0,0,0
PE,2020-05-14,0,0,0,0
PE,2020-05-15,0,0,0,0
PE,2020-05-16,0,0,0,0
PE,2020-05-17,0,0,0,0
PE,2020-05-18,0,0,0,0
PE,2020-05-19,0,0,0,0
PE,2020-05-20,0,0,0,0
PE,2020-05-21,0,0,0,0
PE,2020-05-22,0,0,0,0
PE,2020-05-23,0,0,0,0
PE,2020-05-24,0,0,0,0
PE,2020-05-25,0,0,0,0
PE,2020-05-26,0,0,0,0
PE,2020-05-27,0,0,0,0
PE,2020-05-28,0,0,0,0
PE,2020-05-29,0,0,0,0
PE,2020-05-30,0,0,0,0
PE,2020-05-31,0,0,0,0
PE,2020-06-01,0,0,0,0
PE,2020-06-02,0,0,0,0
PE,2020-06-03,0,0,0,0
PE,2020-06-04,0,0,0,0
PE,2020-06-05,0,0,0,0
PE,2020-06-06,0,0,0,0
PE,2020-06-07,0,0,0,0
PE,2020-06-08,0,0,0,0
PE,2020-06-09,0,0,0,0
PE,2020-06-10,0,0,0,0
PE,2020-06-11,0,0,0,0
PE,2020-06-12,0,0,0,0
PE,2020-06-13,0,0,0,0
PE,2020-06-14,0,0,0,0
PE,2020-06-15,0,0,0,0
PE,2020-06-16,0,0,0,0
PE,2020-06-17,0,0,0,0
PE,2020-06-18,0,0,0,0
PE,2020-06-19,0,0,0,0
PE,2020-06-20,0,0,0,0
PE,2020-06-21,0,0,0,0
PE,2020-06-22,0,0,0,0
PE,2020-06-23,0,0,0,0
PE,2020-06-24,0,0,0,0
PE,2020-06-25,0,0,0,0
PE,2020-06-26,0,0,0,0
PE,2020-06-27,0,0,0,0
PE,2020-06-28,0,0,0,0
PE,2020-06-29,0,0,0,0
PE,2020-06-30,0,0,0,0
PE,2020-07-01,0,0,0,0
PE,2020-07-02,0,0,0,0
PE,2020-07-03,0,0,0,0
PE,2020-07-04,0,0,0,0
PE,2020-07-05,0,0,0,0
PE,2020-07-06,0,0,0,0
PE,2020-07-07,0,0,0,0
PE,2020-07-08,0,0,0,0
PE,2020-07-09,0,0,0,0
PE,2020-07-10,0,0,0,0
PE,2020-07-11,0,0,0,0
PE,2020-07-12,0,0,0,0
PE,2020-07-13,0,0,0,0
PE,2020-07-14,0,0,0,0
PE,2020-07-15,0,0,0,0
PE,2020-07-16,0,0,0,0
PE,2020-07-17,0,0,0,0
PE,2020-07-18,0,0,0,0
PE,2020-07-19,0,0,0,0
PE,2020-07-20,0,0,0,0
